,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Full Bath,Bsmt Half Bath,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,Enclosed Porch,Fireplaces,Full Bath,Garage Area,Garage Cars,Garage Yr Blt,Gr Liv Area,Half Bath,Id,Kitchen AbvGr,Lot Area,Lot Frontage,Low Qual Fin SF,MS SubClass,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,PID,Pool Area,SalePrice,Screen Porch,TotRms AbvGrd,Total Bsmt SF,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold
1557,1611,0,0,3,1.0,0.0,335.0,1234.0,0.0,0,0,2,1231.0,3.0,2002.0,1611,0,863,1,11664,90.0,0,20,0.0,0,9,93,5,7,907250070,0,250000,0,6,1569.0,262,2002,2002,2009
1558,1437,0,0,3,1.0,0.0,280.0,1157.0,0.0,0,1,2,528.0,2.0,1976.0,1437,0,1857,1,10768,90.0,0,20,0.0,0,7,21,8,5,533252130,0,218000,180,6,1437.0,0,1976,2004,2007
1559,1091,984,0,3,1.0,0.0,329.0,819.0,0.0,0,1,2,473.0,2.0,1993.0,2075,1,1870,1,10530,78.0,0,60,194.0,0,8,86,6,7,534151180,0,255000,0,8,1148.0,235,1993,1993,2007
1560,1670,0,0,3,0.0,0.0,1670.0,0.0,0.0,0,1,2,690.0,3.0,2006.0,1670,0,2318,1,14859,50.0,0,20,27.0,0,8,60,5,7,527108020,0,240000,0,7,1670.0,144,2006,2006,2006
1561,2140,0,0,3,0.0,0.0,2140.0,0.0,0.0,0,0,2,894.0,3.0,2006.0,2140,1,2100,1,10481,93.0,0,20,0.0,0,6,32,5,8,906378150,0,360000,0,8,2140.0,136,2006,2007,2007
1562,1265,0,96,3,0.0,1.0,586.0,633.0,0.0,0,1,2,502.0,2.0,1965.0,1265,0,1213,1,9350,85.0,0,80,0.0,0,10,92,8,5,534403080,0,179900,0,6,1219.0,0,1965,1999,2008
1563,1636,971,0,3,0.0,0.0,977.0,152.0,469.0,0,1,3,0.0,0.0,1978.6775193798449,3086,0,2046,1,18030,138.0,479,50,0.0,0,3,0,6,5,904101070,0,200500,0,12,1598.0,122,1946,1994,2007
1564,600,368,0,2,0.0,0.0,600.0,0.0,0.0,0,0,1,0.0,0.0,1978.6775193798449,968,0,710,1,5925,50.0,0,50,0.0,0,5,0,6,3,902205030,0,37900,0,6,600.0,0,1910,1950,2009
1565,1312,0,0,2,0.0,0.0,1017.0,250.0,0.0,0,0,2,471.0,2.0,2001.0,1312,0,2268,1,6718,68.87899941826643,0,20,86.0,0,1,28,5,8,916455050,0,180500,0,5,1267.0,256,2001,2001,2007
1566,1168,1619,0,6,2.0,0.0,348.0,820.0,0.0,0,2,4,820.0,4.0,2000.0,2787,2,816,2,11855,68.87899941826643,0,90,23.0,0,10,0,5,7,906230010,0,269500,0,8,1168.0,312,2000,2000,2009
1567,847,886,0,3,0.0,0.0,847.0,0.0,0.0,0,1,2,433.0,2.0,2003.0,1733,1,1616,1,12394,68.87899941826643,0,60,0.0,0,10,48,5,7,527105140,0,225000,0,7,847.0,100,2003,2003,2007
1568,720,495,0,3,0.0,0.0,345.0,375.0,0.0,30,0,1,720.0,2.0,1965.0,1215,0,2233,1,7000,50.0,0,50,0.0,0,5,0,7,6,910200110,0,141000,0,6,720.0,0,1940,1950,2007
1569,1743,0,0,3,1.0,0.0,724.0,1015.0,0.0,0,1,2,927.0,3.0,2008.0,1743,0,439,1,10367,87.0,0,20,284.0,0,6,45,5,9,528120030,0,335000,0,8,1739.0,168,2008,2008,2009
1570,1026,0,0,3,1.0,0.0,140.0,198.0,688.0,0,0,1,308.0,1.0,1977.0,1026,1,260,1,15240,38.0,0,20,0.0,0,6,85,8,5,907200280,0,150000,0,5,1026.0,316,1977,2004,2010
1571,1842,0,0,0,2.0,0.0,32.0,1810.0,0.0,0,1,0,894.0,3.0,1981.0,1842,1,2523,1,50271,68.0,0,20,0.0,0,11,72,5,9,533350050,0,385000,0,5,1842.0,857,1981,1987,2006
1572,1186,800,0,3,0.0,0.0,314.0,454.0,0.0,0,3,2,486.0,2.0,1965.0,1986,1,627,1,13600,85.0,0,60,176.0,0,10,42,6,7,535125090,0,205000,189,7,768.0,0,1965,1990,2009
1573,1208,0,0,2,1.0,0.0,501.0,686.0,0.0,0,0,2,632.0,2.0,2006.0,1208,0,251,1,6762,64.0,0,20,24.0,0,2,61,5,7,906380190,0,206000,0,6,1187.0,105,2006,2006,2010
1574,1422,0,0,3,0.0,0.0,1422.0,0.0,0.0,0,0,2,626.0,2.0,2004.0,1422,0,2163,1,8500,63.0,0,20,106.0,0,11,60,5,7,907414060,0,179600,0,7,1422.0,192,2004,2004,2007
1575,1220,0,0,2,0.0,0.0,0.0,836.0,0.0,0,0,1,396.0,2.0,1951.0,1220,0,2819,1,8877,67.0,0,20,0.0,0,4,0,5,4,908102330,0,102000,0,6,836.0,0,1951,1951,2006
1576,1126,0,0,3,0.0,1.0,266.0,767.0,93.0,0,0,2,540.0,2.0,1977.0,1126,0,1025,1,15611,68.87899941826643,0,20,0.0,0,3,0,6,5,527326130,0,175000,0,6,1126.0,180,1977,1977,2008
1577,1384,0,323,2,1.0,0.0,521.0,494.0,0.0,0,0,1,896.0,2.0,2001.0,1384,0,2592,1,13300,70.0,0,20,0.0,400,6,0,5,5,535327210,0,159000,0,6,1015.0,75,1956,2001,2006
1578,1127,0,0,3,0.0,1.0,94.0,1033.0,0.0,138,1,1,480.0,2.0,1991.0,1127,1,1491,1,6500,65.0,0,20,84.0,0,5,0,6,6,908103280,0,135000,0,6,1127.0,0,1976,1976,2008
1579,1216,639,0,4,0.0,0.0,550.0,444.0,0.0,0,0,2,325.0,1.0,1954.0,1855,0,2742,1,9525,75.0,0,50,0.0,0,10,0,4,6,905452140,0,136900,0,7,994.0,182,1954,1972,2006
1580,1236,0,0,3,0.0,0.0,447.0,465.0,0.0,0,1,1,288.0,1.0,1961.0,1236,0,2497,1,6993,65.0,0,20,0.0,0,6,0,7,5,532378160,0,135000,0,6,912.0,0,1961,1994,2006
1581,1268,1097,0,3,1.0,0.0,89.0,1163.0,0.0,0,1,2,856.0,3.0,1999.0,2365,1,495,1,9430,82.0,0,60,673.0,0,7,128,5,8,528315090,0,337000,180,8,1252.0,0,1999,1999,2009
1582,1512,1142,0,4,1.0,0.0,435.0,619.0,0.0,0,1,2,619.0,2.0,1968.0,2654,1,2528,1,11029,68.87899941826643,0,60,220.0,0,8,65,7,6,534128210,0,250000,222,9,1054.0,0,1968,1984,2006
1583,1236,1104,0,4,1.0,0.0,213.0,1023.0,0.0,218,1,2,787.0,3.0,1996.0,2340,1,1033,1,14311,68.87899941826643,0,60,402.0,0,6,180,5,8,527380240,0,306000,0,9,1236.0,192,1996,1996,2008
1584,1200,0,0,3,3.0,0.0,0.0,1200.0,0.0,0,0,3,0.0,0.0,1978.6775193798449,1200,0,764,1,10800,60.0,0,90,0.0,0,3,0,5,5,904301070,0,179000,0,5,1200.0,120,1987,1988,2009
1585,703,689,0,2,0.0,0.0,689.0,0.0,0.0,0,0,2,540.0,2.0,2007.0,1392,0,1165,1,3604,34.0,0,160,0.0,0,2,102,5,7,533212150,0,146000,0,5,689.0,0,2007,2007,2008
1586,1138,1042,0,3,0.0,0.0,763.0,375.0,0.0,170,1,1,720.0,2.0,2006.0,2180,1,2037,1,10320,60.0,0,50,0.0,0,5,0,5,6,903457040,0,161000,0,7,1138.0,0,1915,1950,2007
1587,1610,0,0,3,1.0,0.0,410.0,1200.0,0.0,0,2,2,480.0,2.0,1977.0,1610,0,113,1,10603,68.87899941826643,0,20,28.0,0,2,68,7,6,534152050,0,205000,0,6,1610.0,168,1977,2001,2010
1588,1501,0,0,2,1.0,0.0,384.0,893.0,0.0,0,1,2,512.0,2.0,1986.0,1501,0,1572,1,4084,42.0,0,120,340.0,0,7,0,6,7,916226030,0,241500,0,6,1277.0,240,1986,1986,2008
1589,1029,0,0,3,1.0,0.0,126.0,903.0,0.0,39,0,1,261.0,1.0,1961.0,1029,0,2052,1,7943,61.0,0,20,192.0,0,4,0,5,4,905101200,0,118500,0,5,1029.0,64,1961,1961,2007
1590,1352,0,0,3,0.0,1.0,468.0,300.0,294.0,294,0,1,288.0,1.0,1958.0,1352,0,2702,1,6930,92.0,0,80,120.0,0,7,0,4,5,904101040,0,130000,0,6,1062.0,168,1958,1958,2006
1591,1072,0,0,2,0.0,0.0,808.0,0.0,0.0,0,2,1,379.0,2.0,1940.0,1072,0,1981,1,7200,60.0,0,30,279.0,0,5,0,8,5,902128160,0,130000,0,5,808.0,0,1940,1950,2007
1592,1850,848,0,4,1.0,0.0,644.0,1206.0,0.0,0,1,2,736.0,3.0,2006.0,2698,1,2335,1,16052,82.0,0,60,734.0,0,7,0,5,10,527214060,0,535000,0,11,1850.0,250,2006,2006,2006
1593,912,0,0,3,0.0,1.0,182.0,140.0,590.0,0,0,1,252.0,1.0,1962.0,912,0,563,1,7150,65.0,0,20,60.0,0,10,0,6,5,532378180,0,123000,0,6,912.0,0,1962,1962,2009
1594,1152,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1978.6775193798449,1152,0,1502,2,6012,65.0,0,90,0.0,0,6,0,5,4,908201110,0,82000,0,6,0.0,0,1955,1955,2008
1595,730,720,0,3,0.0,0.0,508.0,116.0,0.0,0,0,1,288.0,1.0,1935.0,1450,0,1310,1,5350,53.0,0,75,0.0,0,3,192,8,7,902300260,0,132000,0,7,624.0,0,1920,1965,2008
1596,1073,0,0,2,0.0,0.0,1073.0,0.0,0.0,112,0,1,326.0,1.0,1968.0,1073,0,2598,1,5400,60.0,0,30,0.0,0,12,0,6,5,535376100,0,108480,0,4,1073.0,0,1921,1968,2006
1597,1458,0,0,3,1.0,0.0,0.0,194.0,982.0,0,1,1,512.0,2.0,1967.0,1458,1,2715,1,9535,68.87899941826643,0,20,450.0,0,7,0,5,5,905107220,0,165000,0,7,1176.0,284,1967,1967,2006
1598,1486,0,0,3,0.0,0.0,1461.0,0.0,0.0,0,0,2,566.0,2.0,2006.0,1486,0,1810,1,7441,65.0,0,20,170.0,0,6,32,5,7,531376060,0,181000,0,7,1461.0,0,2006,2006,2007
1599,904,611,0,4,0.0,0.0,552.0,0.0,0.0,0,1,2,384.0,1.0,1961.0,1774,0,778,1,15400,88.0,259,80,0.0,0,7,40,5,5,905200260,0,165000,0,8,552.0,290,1961,1961,2009
1600,864,615,0,5,0.0,0.0,388.0,476.0,0.0,280,0,2,275.0,1.0,1969.0,1479,0,339,1,10544,68.0,0,50,0.0,0,4,0,5,5,924100050,0,161000,0,8,864.0,287,1969,1969,2010
1601,1504,0,0,3,0.0,0.0,1504.0,0.0,0.0,0,0,2,510.0,2.0,2006.0,1504,0,2460,1,10936,85.0,0,20,60.0,0,9,0,5,8,528445010,0,199000,0,7,1504.0,144,2006,2006,2006
1602,824,1070,0,4,1.0,0.0,193.0,624.0,0.0,0,1,2,510.0,2.0,2002.0,1894,1,320,1,11316,80.0,0,60,44.0,0,2,40,5,7,916455170,0,214900,0,8,817.0,0,2002,2003,2010
1603,1278,0,0,2,0.0,0.0,1254.0,24.0,0.0,0,0,2,584.0,2.0,2006.0,1278,0,2461,1,8640,72.0,0,20,0.0,0,10,60,5,8,528456200,0,198600,0,5,1278.0,0,2006,2006,2006
1604,1165,1098,0,4,0.0,0.0,1141.0,0.0,0.0,0,1,2,420.0,2.0,1998.0,2263,1,2449,1,12090,93.0,0,60,650.0,0,7,123,5,8,528348010,0,258000,0,10,1141.0,144,1998,1998,2006
1605,1168,1619,0,6,2.0,0.0,348.0,820.0,0.0,0,2,4,820.0,4.0,2000.0,2787,2,817,2,7939,68.87899941826643,0,90,23.0,0,10,0,5,7,906230020,0,269500,0,8,1168.0,312,2000,2000,2009
1606,707,707,0,3,0.0,0.0,707.0,0.0,0.0,0,1,2,403.0,2.0,2002.0,1414,1,1096,1,7750,68.87899941826643,0,60,98.79773063640849,0,4,35,5,7,528290090,0,176000,0,6,707.0,100,2002,2002,2008
1607,1302,0,0,3,0.0,1.0,452.0,270.0,580.0,0,0,2,309.0,1.0,1964.0,1302,0,1893,1,9350,85.0,0,80,108.0,0,10,0,7,6,534403040,0,158000,0,7,1302.0,333,1964,1991,2007
1608,779,640,0,3,1.0,0.0,55.0,353.0,0.0,0,1,2,527.0,2.0,2002.0,1419,1,479,1,7750,68.87899941826643,0,80,0.0,0,3,0,5,8,528240060,0,184100,0,7,408.0,120,2002,2002,2009
1609,1220,0,0,2,0.0,1.0,1012.0,492.0,121.0,249,1,2,944.0,2.0,1971.0,1220,0,1657,1,13001,128.0,0,20,176.0,0,9,0,5,6,527357020,0,170000,0,6,1625.0,0,1971,1971,2007
1610,1182,800,0,3,1.0,0.0,118.0,454.0,0.0,0,1,2,501.0,2.0,1986.0,1982,1,937,1,13607,68.87899941826643,0,80,242.0,1500,4,112,6,6,909452050,0,208000,0,6,572.0,400,1986,1986,2009
1611,848,0,0,1,1.0,0.0,163.0,685.0,0.0,0,0,1,420.0,2.0,2003.0,848,0,879,1,4435,68.87899941826643,0,120,170.0,0,5,0,5,6,907290210,0,140000,0,4,848.0,140,2003,2003,2009
1612,1648,0,153,2,1.0,1.0,120.0,1476.0,0.0,0,1,2,482.0,2.0,2007.0,1648,0,945,1,3843,44.0,0,120,174.0,0,6,53,5,8,911370500,0,230000,0,5,1596.0,162,2007,2008,2009
1613,1337,0,0,2,1.0,0.0,1018.0,319.0,0.0,154,1,2,462.0,2.0,1989.0,1337,0,1010,1,5950,65.0,0,120,0.0,0,4,73,5,8,527183060,0,188500,0,5,1337.0,0,1989,1989,2008
1614,1125,592,0,2,0.0,0.0,299.0,602.0,0.0,0,1,1,410.0,1.0,1940.0,1717,1,2861,1,12400,80.0,0,50,0.0,0,2,0,6,5,909276070,0,194000,113,7,901.0,0,1940,1950,2006
1615,1104,0,0,3,1.0,0.0,330.0,774.0,0.0,0,0,1,384.0,1.0,1956.0,1104,0,1245,1,10425,75.0,0,20,0.0,0,4,0,5,5,535180120,0,133000,0,5,1104.0,0,1956,1958,2008
1616,907,0,0,3,0.0,0.0,282.0,625.0,0.0,0,0,1,343.0,1.0,1978.0,907,0,854,1,16269,68.87899941826643,0,20,76.0,0,7,0,5,5,907201220,0,140000,0,5,907.0,72,1978,1978,2009
1617,782,870,0,3,0.0,0.0,255.0,527.0,0.0,0,0,2,532.0,2.0,2000.0,1652,1,1437,1,8998,68.0,0,60,120.0,0,6,70,5,7,907181120,0,207500,0,6,782.0,0,2000,2000,2008
1618,1271,1369,0,5,0.0,0.0,932.0,0.0,0.0,0,1,2,515.0,2.0,1967.0,2640,1,586,1,10400,80.0,0,60,256.0,0,5,120,7,6,534128190,0,256900,168,8,932.0,0,1967,1997,2009
1619,735,299,0,2,0.0,0.0,735.0,0.0,0.0,0,0,1,240.0,1.0,1940.0,1034,0,1947,1,10134,60.0,0,50,0.0,0,7,39,6,5,535375130,0,109000,0,5,735.0,0,1940,1950,2007
1620,1513,0,0,4,0.0,0.0,0.0,0.0,0.0,0,0,2,400.0,2.0,1979.0,1513,0,815,2,7007,64.0,0,90,0.0,0,6,0,5,5,906226140,0,113722,0,8,0.0,0,1979,1979,2009
1621,1498,0,0,3,0.0,0.0,1474.0,24.0,0.0,0,1,2,844.0,3.0,2005.0,1498,0,831,1,11645,78.0,0,20,76.0,0,3,98,5,8,906392110,0,237000,0,7,1498.0,144,2005,2006,2009
1622,1053,0,0,3,1.0,0.0,765.0,288.0,0.0,0,0,1,692.0,2.0,1994.0,1053,0,1919,1,8250,60.0,0,20,0.0,0,7,0,7,5,535151110,0,142100,109,6,1053.0,240,1963,1963,2007
1623,1293,0,0,2,1.0,0.0,171.0,468.0,539.0,0,0,2,452.0,2.0,1954.0,1293,0,2306,1,11027,68.87899941826643,0,20,28.0,0,5,0,5,6,526302030,0,149900,0,5,1178.0,280,1954,1954,2006
1624,2020,0,0,3,1.0,0.0,788.0,1232.0,0.0,0,1,2,896.0,3.0,2008.0,2020,0,430,1,12350,95.0,0,20,450.0,0,5,98,5,9,528108130,0,404000,0,7,2020.0,192,2008,2008,2009
1625,1900,548,0,3,1.0,0.0,802.0,636.0,0.0,0,2,3,441.0,2.0,1962.0,2448,0,2618,1,18275,68.87899941826643,0,60,0.0,0,9,102,8,7,535425080,0,277500,0,9,1438.0,520,1962,1998,2006
1626,977,755,0,3,0.0,0.0,741.0,0.0,0.0,0,1,2,476.0,2.0,1985.0,1732,1,245,1,9206,77.0,0,60,336.0,0,6,46,5,6,906201030,0,178000,0,7,741.0,192,1985,1985,2010
1627,1324,0,0,2,1.0,0.0,461.0,863.0,0.0,0,1,2,550.0,2.0,2006.0,1324,0,462,1,6240,48.0,0,120,176.0,0,12,38,5,8,528186180,0,254000,0,6,1324.0,192,2006,2006,2009
1628,832,0,0,2,0.0,0.0,678.0,0.0,0.0,0,1,1,780.0,2.0,1928.0,832,0,182,1,9656,68.0,0,30,0.0,0,6,0,2,2,902207130,0,12789,0,5,678.0,0,1923,1970,2010
1629,1253,0,0,3,0.0,0.0,1237.0,0.0,0.0,0,1,2,402.0,2.0,1995.0,1253,0,1625,1,7875,63.0,0,20,38.0,0,6,21,5,7,527162090,0,176000,0,6,1237.0,220,1995,1996,2007
1630,1249,1347,0,4,0.0,0.0,1249.0,0.0,0.0,0,0,3,840.0,3.0,2006.0,2596,1,2381,1,16259,111.0,0,60,370.0,0,9,154,5,9,528106010,0,342643,0,9,1249.0,240,2006,2006,2006
1631,902,0,0,3,0.0,0.0,277.0,599.0,0.0,0,0,1,288.0,1.0,1967.0,902,0,1827,1,6173,68.87899941826643,0,20,75.0,0,8,0,6,5,532378240,0,125500,0,6,876.0,0,1967,1967,2007
1632,1495,0,0,3,0.0,0.0,1495.0,0.0,0.0,192,1,2,438.0,2.0,1989.0,1495,0,1580,1,12890,75.0,0,20,128.0,0,7,0,5,6,916402015,0,150000,0,8,1495.0,252,1989,1989,2008
1633,1584,0,0,2,0.0,0.0,1574.0,0.0,0.0,0,1,2,594.0,2.0,2007.0,1584,0,1803,1,10440,84.0,0,20,0.0,0,5,256,5,8,528480180,0,261329,0,6,1574.0,0,2007,2007,2007
1634,1080,0,0,3,1.0,0.0,400.0,680.0,0.0,0,0,1,0.0,0.0,1978.6775193798449,1080,0,1132,1,7500,63.0,0,20,120.0,0,4,0,5,7,531363060,0,141000,0,6,1080.0,0,2004,2005,2008
1635,1647,0,0,3,1.0,0.0,156.0,595.0,354.0,0,1,1,280.0,1.0,1953.0,1647,0,1941,1,9532,75.0,0,20,0.0,0,2,0,6,4,535353050,368,153000,0,6,1105.0,225,1953,1953,2007
1636,1258,0,0,2,0.0,0.0,1258.0,0.0,0.0,0,1,2,648.0,3.0,2007.0,1258,0,1742,1,3922,53.0,0,120,72.0,0,6,16,5,7,528228270,0,172500,0,6,1258.0,144,2006,2007,2007
1637,698,698,0,3,0.0,0.0,698.0,0.0,0.0,0,0,1,384.0,1.0,2003.0,1396,0,2026,1,8730,60.0,0,70,0.0,0,7,0,7,6,903425280,0,153575,259,7,698.0,0,1915,2003,2007
1638,1001,0,86,2,0.0,0.0,100.0,737.0,0.0,42,0,1,216.0,1.0,1930.0,1001,0,2245,1,6060,60.0,0,30,0.0,0,11,0,9,5,911128020,0,124900,0,5,837.0,154,1930,2007,2007
1639,2121,0,0,3,0.0,0.0,2121.0,0.0,0.0,0,1,2,732.0,3.0,2007.0,2121,1,1691,1,14450,107.0,0,20,315.0,0,5,98,5,9,528106040,0,415298,142,8,2121.0,124,2006,2007,2007
1640,1044,0,0,3,0.0,0.0,972.0,0.0,0.0,176,0,1,207.0,1.0,1920.0,1480,0,725,1,5400,60.0,436,50,0.0,0,9,0,6,6,902405120,0,119000,0,6,972.0,0,1920,1950,2009
1641,1588,0,0,3,0.0,0.0,1588.0,0.0,0.0,0,1,2,825.0,3.0,2006.0,1588,0,1787,1,10000,85.0,0,20,410.0,0,12,45,5,8,528435070,0,227000,0,7,1588.0,144,2006,2006,2007
1642,1053,0,0,3,1.0,0.0,247.0,806.0,0.0,0,0,1,312.0,1.0,1959.0,1053,1,1216,1,10007,72.0,0,20,54.0,0,8,0,7,5,534426040,0,145500,0,5,1053.0,0,1959,2006,2008
1643,492,0,0,1,1.0,0.0,76.0,416.0,0.0,78,0,1,200.0,1.0,1921.0,492,0,2654,1,7830,52.0,0,30,0.0,0,6,0,5,3,902206020,0,61500,0,3,492.0,0,1921,1950,2006
1644,1851,0,0,3,0.0,0.0,1851.0,0.0,0.0,0,1,2,506.0,2.0,1969.0,1851,0,2310,1,11727,90.0,0,20,434.0,0,3,146,6,7,526354020,0,192100,0,8,1851.0,0,1969,1969,2006
1645,754,649,0,3,1.0,0.0,160.0,276.0,262.0,288,0,1,308.0,1.0,1915.0,1403,1,761,1,10320,60.0,0,190,0.0,0,2,0,7,6,903484110,0,116000,0,7,698.0,0,1915,1965,2009
1646,1138,0,0,3,0.0,1.0,81.0,507.0,0.0,0,0,1,264.0,1.0,1958.0,1138,0,1884,1,10482,65.0,0,80,63.0,0,6,0,8,6,534276070,0,145000,0,6,588.0,224,1958,1958,2007
1647,2452,0,0,3,2.0,0.0,480.0,1972.0,0.0,0,1,2,886.0,3.0,2003.0,2452,0,449,1,15274,110.0,0,20,724.0,0,7,116,5,9,528166090,0,445000,0,10,2452.0,0,2003,2003,2009
1648,1040,0,0,3,0.0,0.0,364.0,532.0,144.0,0,0,2,484.0,2.0,1977.0,1040,0,856,1,8800,61.0,0,20,0.0,0,9,0,7,5,907202050,0,150500,288,5,1040.0,0,1977,2008,2009
1649,763,892,0,3,0.0,0.0,763.0,0.0,0.0,0,1,2,440.0,2.0,1993.0,1655,1,11,1,10000,75.0,0,60,0.0,0,4,84,5,6,527163010,0,175900,0,7,763.0,157,1993,1994,2010
1650,1116,0,0,3,1.0,0.0,228.0,888.0,0.0,0,1,2,528.0,2.0,1974.0,1116,0,389,1,10140,78.0,0,20,196.0,0,4,0,6,6,527375180,0,167900,0,6,1116.0,0,1974,1974,2009
1651,879,984,0,4,0.0,0.0,879.0,0.0,0.0,0,1,2,660.0,3.0,2006.0,1863,1,2415,1,14054,58.0,0,60,0.0,0,11,17,5,7,528218140,0,219210,0,9,879.0,100,2006,2006,2006
1652,1055,790,0,3,0.0,0.0,1055.0,0.0,0.0,0,1,2,462.0,2.0,1992.0,1845,1,77,1,11218,70.0,0,60,0.0,400,5,104,5,6,531451280,0,189000,0,8,1055.0,635,1992,1992,2010
1653,1176,0,0,3,1.0,0.0,503.0,621.0,52.0,0,2,1,292.0,1.0,1957.0,1176,0,1238,1,8856,74.0,0,20,143.0,0,5,88,4,5,535152200,0,136500,95,6,1176.0,0,1957,1957,2008
1654,892,0,0,3,1.0,0.0,150.0,240.0,474.0,0,0,1,416.0,1.0,1966.0,892,0,223,1,7800,65.0,0,20,47.0,0,6,0,7,5,905105200,0,137900,0,5,864.0,0,1966,2008,2010
1655,1022,0,0,2,1.0,0.0,310.0,247.0,465.0,226,0,1,280.0,1.0,1956.0,1022,0,723,1,7200,60.0,0,30,0.0,0,6,30,4,5,902402150,0,85000,0,4,1022.0,0,1910,2006,2009
1656,2136,0,0,4,0.0,0.0,1380.0,756.0,0.0,0,0,2,528.0,2.0,1951.0,2136,0,2562,1,10680,89.0,0,20,44.0,0,10,30,3,5,534477030,0,137900,0,7,2136.0,0,1951,1951,2006
1657,926,678,0,3,0.0,0.0,75.0,851.0,0.0,0,0,2,472.0,2.0,1998.0,1604,1,995,1,9535,59.0,0,60,0.0,0,5,82,5,6,527106140,0,195500,0,7,926.0,100,1998,1998,2008
1658,841,806,0,4,1.0,0.0,806.0,0.0,0.0,136,0,1,216.0,1.0,1920.0,1647,1,287,1,6858,66.0,0,70,0.0,0,5,66,4,6,909100110,0,128000,0,6,806.0,0,1915,1950,2010
1659,864,0,0,3,1.0,0.0,100.0,764.0,0.0,0,1,1,420.0,1.0,1962.0,864,0,1152,1,8100,75.0,0,20,0.0,0,7,0,8,5,532354150,0,135000,0,5,864.0,132,1961,2007,2008
1660,1076,0,0,3,0.0,0.0,782.0,294.0,0.0,0,1,1,576.0,2.0,1985.0,1076,1,1449,1,9216,68.87899941826643,0,20,176.0,0,9,0,6,5,907202190,0,143195,0,5,1076.0,0,1975,1975,2008
1661,779,0,0,2,0.0,0.0,742.0,0.0,0.0,0,0,1,308.0,1.0,1988.0,935,0,1330,1,9100,50.0,156,40,0.0,600,8,0,6,5,903204095,0,79500,0,4,742.0,0,1930,1960,2008
1662,835,828,0,3,0.0,0.0,835.0,0.0,0.0,0,0,2,478.0,2.0,2003.0,1663,1,1134,1,12774,67.0,0,60,95.0,0,7,68,5,7,531373060,0,192500,0,8,835.0,168,2003,2004,2008
1663,768,560,0,3,0.0,0.0,384.0,384.0,0.0,0,0,1,308.0,1.0,1950.0,1328,1,706,1,6000,50.0,0,50,0.0,0,3,12,7,5,902201110,0,129500,0,6,768.0,0,1950,1970,2009
1664,806,766,0,3,0.0,0.0,806.0,0.0,0.0,0,1,2,373.0,2.0,1995.0,1572,1,1617,1,10364,68.87899941826643,0,60,0.0,0,5,40,5,6,527107040,0,168000,0,7,806.0,0,1995,1996,2007
1665,874,468,0,2,0.0,0.0,475.0,264.0,0.0,0,1,2,240.0,1.0,1939.0,1342,0,1339,2,6000,50.0,0,50,0.0,0,4,0,5,6,903228060,0,105000,0,7,739.0,0,1939,1950,2008
1666,981,0,0,3,1.0,0.0,664.0,282.0,35.0,40,0,1,576.0,2.0,1979.0,981,1,1664,1,10530,68.87899941826643,0,20,0.0,0,3,312,5,6,527402150,0,143250,0,5,981.0,0,1971,1971,2007
1667,1099,0,0,3,0.0,0.0,1099.0,0.0,0.0,0,0,1,352.0,1.0,1999.0,1099,1,1433,1,9525,75.0,0,20,0.0,0,6,0,6,5,907135020,0,144000,0,6,1099.0,278,1995,2006,2008
1668,1222,888,0,3,1.0,0.0,253.0,695.0,0.0,0,2,2,463.0,2.0,1994.0,2110,1,75,1,8880,68.87899941826643,0,60,0.0,0,5,130,5,7,531380080,0,205000,0,8,948.0,0,1994,2002,2010
1669,1026,0,0,2,1.0,0.0,46.0,924.0,0.0,0,1,1,528.0,2.0,1974.0,1026,0,2255,1,8410,82.0,0,85,0.0,0,4,0,6,6,914478100,0,143000,0,5,970.0,193,1974,1974,2007
1670,1419,0,0,2,1.0,0.0,455.0,964.0,0.0,0,1,1,588.0,2.0,2001.0,1419,1,1170,1,4385,42.0,0,120,0.0,0,9,58,5,9,533215040,0,290000,0,5,1419.0,155,2001,2001,2008
1671,2364,0,0,2,1.0,0.0,142.0,2188.0,0.0,0,2,2,820.0,3.0,2009.0,2364,1,45,1,12919,100.0,0,20,760.0,0,3,67,5,9,528150070,0,611657,0,11,2330.0,0,2009,2010,2010
1672,1040,0,0,3,1.0,0.0,308.0,732.0,0.0,0,0,1,576.0,2.0,2000.0,1040,0,836,1,12464,82.0,0,20,0.0,0,11,0,5,5,907126010,0,152000,0,6,1040.0,168,1996,1996,2009
1673,1280,0,0,2,0.0,0.0,1017.0,263.0,0.0,0,0,2,506.0,2.0,1992.0,1280,0,8,1,5005,43.0,0,120,0.0,0,1,82,5,8,527145080,0,191500,144,5,1280.0,0,1992,1992,2010
1674,1143,1330,0,4,0.0,0.0,1143.0,0.0,0.0,0,1,2,852.0,3.0,2004.0,2473,1,1704,1,9591,76.0,0,60,344.0,0,10,151,5,8,528120150,0,317000,0,9,1143.0,192,2004,2005,2007
